ENTREZ_GENE_ID	HUGO_GENE_SYMBOL
-6385	ACIN1_PS490
-6386	ACIN1_PS499
-6407	ACIN1_PS521
-51799	ACIN1_PS522
-60307	ACIN1_PS551
-6387	ACIN1_PS561
-6409	ACIN1_PS615
-6410	ACIN1_PS617
-6389	ACIN1_PS655
-74671	ACIN1_PS655_S657
-73681	ACIN1_PS655_S657_S661
-6390	ACIN1_PS657
-94706	ACIN1_PS664
-94707	ACIN1_PS665
-94708	ACIN1_PS667
-6411	ACIN1_PS670
-6412	ACIN1_PS689
-61098	ACIN1_PS698
-94709	ACIN1_PS703
-6391	ACIN1_PS710
-27368	ACIN1_PS710_S714
-94710	ACIN1_PS714
-6392	ACIN1_PS729
-59814	ACIN1_PS797
-6413	ACIN1_PS798
-94711	ACIN1_PS805
-25841	ACIN1_PS825
-25834	ACIN1_PS828
-6393	ACIN1_PS837
-62555	ACIN1_PS838
-6414	ACIN1_PS858
-94699	ACIN1_PS862
-6394	ACIN1_PS882
-6395	ACIN1_PS885
-45422	ACIN1_PS895
-45419	ACIN1_PS898
-6417	ACIN1_PS964
-41740	ACIN1_PS968
-50356	ACIN1_PS974
-48642	ACIN1_PS974_S977
-63378	ACIN1_PS977
-26675	ACIN1_PS981
-26674	ACIN1_PS987
-72262	ACIN1_PS987_S990
-68002	ACIN1_PS990
-6398	ACIN1_PS991
-94712	ACIN1_PT1332
-75032	ACIN1_PT254
-94713	ACIN1_PT269
-6400	ACIN1_PT286
-6402	ACIN1_PT324
-6380	ACIN1_PT326
-63274	ACIN1_PT341
-6382	ACIN1_PT364
-69799	ACIN1_PT393
-22349	ACIN1_PT408
-42240	ACIN1_PT408_S410
-75701	ACIN1_PT408_T414
-46668	ACIN1_PT414
-94714	ACIN1_PT486
-6408	ACIN1_PT523
-6388	ACIN1_PT563
-56159	ACIN1_PT682
-19499	ACIN1_PT697
-30460	ACIN1_PT839
-54089	ACIN1_PT840
-94715	ACIN1_PT902
-6415	ACIN1_PT936
-6416	ACIN1_PT959
-6396	ACIN1_PT963
-29660	ACIN1_PT972
-53514	ACIN1_PT976
-6397	ACIN1_PT986
-55030	ACIN1_PT999
2532	ACKR1
-88221	ACKR1_PS327
1238	ACKR2
57007	ACKR3
-60032	ACKR3_PS347
-47132	ACKR3_PS347_S350
-62305	ACKR3_PS350
-55604	ACKR3_PS355
51554	ACKR4
285737	ACKR4P1
46	ACLS
47	ACLY
-35001	ACLY_PS1100
-85888	ACLY_PS451
-4264	ACLY_PS455
-4265	ACLY_PS457
-51705	ACLY_PS459
-4266	ACLY_PS478
-73715	ACLY_PS478_S481
-4267	ACLY_PS481
-58627	ACLY_PS663
-85889	ACLY_PT447
-4263	ACLY_PT453
130013	ACMSD
347275	ACNATP
48	ACO1
-34626	ACO1_PS30
-49383	ACO1_PT628
-34325	ACO1_PY32
50	ACO2
-27414	ACO2_PS559
730249	ACOD1
641371	ACOT1
26027	ACOT11
134526	ACOT12
55856	ACOT13
-3598	ACOT1_PT56
10965	ACOT2
-47390	ACOT2_PT118
122970	ACOT4
641372	ACOT6
11332	ACOT7
-64335	ACOT7_PS317
10005	ACOT8
23597	ACOT9
-22029	ACOT9_PS232
51	ACOX1
-40085	ACOX1_PS26
-31561	ACOX1_PS57
-22072	ACOX1_PT20
-58395	ACOX1_PY629
8309	ACOX2
8310	ACOX3
-82544	ACOX3_PT205
55289	ACOXL
400997	ACOXL-AS1
52	ACP1
-73488	ACP1_PS137
-45097	ACP1_PS44
-57314	ACP1_PS48
-44312	ACP1_PS55
-66239	ACP1_PY132
53	ACP2
93650	ACP4
54	ACP5
51205	ACP6
390928	ACP7
55	ACPP
49	ACR
84519	ACRBP
85505	ACRPS
414058	ACRPV
56	ACRV1
23205	ACSBG1
81616	ACSBG2
80221	ACSF2
197322	ACSF3
2180	ACSL1
-67563	ACSL1_PS232
-38086	ACSL1_PS422
-43743	ACSL1_PS620
2181	ACSL3
-67842	ACSL3_PS683
-70597	ACSL3_PT688
-33936	ACSL3_PT691
2182	ACSL4
-11166	ACSL4_PS406
-55760	ACSL4_PS633
-82875	ACSL4_PS67
-82874	ACSL4_PS674
-77421	ACSL4_PT638
-24316	ACSL4_PT641
-82876	ACSL4_PT679
51703	ACSL5
-94727	ACSL5_PS28
-94728	ACSL5_PS517
23305	ACSL6
116285	ACSM1
123876	ACSM2A
348158	ACSM2B
6296	ACSM3
341392	ACSM4
54988	ACSM5
100421779	ACSM5P1
142827	ACSM6
84532	ACSS1
-7853	ACSS1_PS175
55902	ACSS2
-27372	ACSS2_PS263
-3905	ACSS2_PS265
-3906	ACSS2_PS267
-3903	ACSS2_PS28
-21718	ACSS2_PS28_S30
-3904	ACSS2_PS30
-47745	ACSS2_PS54
-74973	ACSS2_PT264
-27645	ACSS2_PY660
79611	ACSS3
-25173	ACSS3_PS55
389036	ACT
58	ACTA1
59	ACTA2
100132116	ACTA2-AS1
-44806	ACTA2_PS201
-34385	ACTA2_PS241
-37248	ACTA2_PS325
-21592	ACTA2_PS35
-86129	ACTA2_PS370
-34723	ACTA2_PS54
-71377	ACTA2_PS62
-66954	ACTA2_PS91
-25497	ACTA2_PT204
-56278	ACTA2_PT205
-77376	ACTA2_PT251
-50762	ACTA2_PT320
-32941	ACTA2_PT326
-55467	ACTA2_PT68
-76949	ACTA2_PY200
-20718	ACTA2_PY242
-38880	ACTA2_PY71
60	ACTB
345651	ACTBL2
-66466	ACTBL2_PS240
-29789	ACTBL2_PS272
-47085	ACTBL2_PT250
-55695	ACTBL2_PY241
643309	ACTBP1
446207	ACTBP10
644220	ACTBP11
100462767	ACTBP12
389120	ACTBP13
389976	ACTBP14
62	ACTBP2
63	ACTBP3
64	ACTBP4
66	ACTBP6
67	ACTBP7
68	ACTBP8
69	ACTBP9
-4338	ACTB_PS199
-54408	ACTB_PS233
-86099	ACTB_PS234
-86100	ACTB_PS235
-54411	ACTB_PS239
-48727	ACTB_PS271
-50811	ACTB_PS300
-65869	ACTB_PS323
-4334	ACTB_PS33
-4342	ACTB_PS365
-4343	ACTB_PS368
-63416	ACTB_PS52
-4335	ACTB_PS60
-4336	ACTB_PT106
-4339	ACTB_PT201
-4340	ACTB_PT202
-4341	ACTB_PT203
-46062	ACTB_PT249
-65174	ACTB_PT303
-65176	ACTB_PT304
-43556	ACTB_PT318
-29033	ACTB_PT324
-57558	ACTB_PT89
-60775	ACTB_PY166
-86101	ACTB_PY188
-4337	ACTB_PY198
-58689	ACTB_PY218
-50211	ACTB_PY240
-60802	ACTB_PY294
-86102	ACTB_PY53
-27431	ACTB_PY91
70	ACTC1
-11626	ACTC1_PS35
-11627	ACTC1_PS62
780896	ACTD
71	ACTG1
73	ACTG1P1
83	ACTG1P10
414754	ACTG1P11
100418921	ACTG1P12
100418920	ACTG1P13
100418910	ACTG1P14
100418951	ACTG1P15
100418960	ACTG1P16
283693	ACTG1P17
100418924	ACTG1P18
644160	ACTG1P19
74	ACTG1P2
644961	ACTG1P20
100131291	ACTG1P21
100131953	ACTG1P22
442097	ACTG1P23
441783	ACTG1P24
75	ACTG1P3
648740	ACTG1P4
78	ACTG1P6
79	ACTG1P7
80	ACTG1P8
82	ACTG1P9
-49609	ACTG1_PS199
-86158	ACTG1_PS232
-69669	ACTG1_PS233
-86159	ACTG1_PS234
-86160	ACTG1_PS235
-33519	ACTG1_PS239
-23306	ACTG1_PS271
-74775	ACTG1_PS300
-48658	ACTG1_PS323
-37408	ACTG1_PS33
-44680	ACTG1_PS365
-44686	ACTG1_PS368
-29633	ACTG1_PS52
-30886	ACTG1_PS60
-29438	ACTG1_PT201
-29436	ACTG1_PT202
-29437	ACTG1_PT203
-86161	ACTG1_PT229
-73834	ACTG1_PT249
-30703	ACTG1_PT303
-70911	ACTG1_PT304
-75834	ACTG1_PT318
-54696	ACTG1_PT324
-75571	ACTG1_PT89
-34693	ACTG1_PY166
-73431	ACTG1_PY198
-55729	ACTG1_PY218
-21259	ACTG1_PY240
-64140	ACTG1_PY294
-36161	ACTG1_PY91
72	ACTG2
-86162	ACTG2_PS200
-86163	ACTG2_PS233
-86164	ACTG2_PS234
-86165	ACTG2_PS235
-86166	ACTG2_PS236
-86167	ACTG2_PS266
-86168	ACTG2_PT149
-86169	ACTG2_PT150
-86170	ACTG2_PT204
-86171	ACTG2_PT230
-86172	ACTG2_PY167
-86173	ACTG2_PY219
170487	ACTL10
86	ACTL6A
-11050	ACTL6A_PS233
51412	ACTL6B
10881	ACTL7A
10880	ACTL7B
81569	ACTL8
-41616	ACTL8_PS52
-38829	ACTL8_PT249
-47449	ACTL8_PY213
284382	ACTL9
87	ACTN1
161159	ACTN1-AS1
-32499	ACTN1_PS109
-4974	ACTN1_PS140
-26627	ACTN1_PS172
-20163	ACTN1_PS243
-20162	ACTN1_PS244
-76720	ACTN1_PS284
-4976	ACTN1_PS348
-53557	ACTN1_PS356
-47027	ACTN1_PS362
-19652	ACTN1_PS404
-84221	ACTN1_PS428
-84222	ACTN1_PS442
-84223	ACTN1_PS576
-4977	ACTN1_PS677
-84224	ACTN1_PS797
-84225	ACTN1_PS890
-4973	ACTN1_PS91
-46104	ACTN1_PT230
-21611	ACTN1_PT340
-84226	ACTN1_PT426
-51253	ACTN1_PT50
-84227	ACTN1_PT619
-4978	ACTN1_PT765
-84228	ACTN1_PT823
-49508	ACTN1_PT845
-4975	ACTN1_PY193
-53634	ACTN1_PY246
88	ACTN2
-63659	ACTN2_PS116
-72236	ACTN2_PS147
-63176	ACTN2_PS355
-55201	ACTN2_PT347
-63253	ACTN2_PT57
89	ACTN3
-86794	ACTN3_PS418
81	ACTN4
344978	ACTN4P1
391026	ACTN4P2
-11426	ACTN4_PS159
-62241	ACTN4_PS191
-31410	ACTN4_PS262
-67475	ACTN4_PS263
-70336	ACTN4_PS303
-11428	ACTN4_PS367
-46322	ACTN4_PS381
-57075	ACTN4_PS423
-29296	ACTN4_PS507
-56261	ACTN4_PS606
-47151	ACTN4_PS608
-63765	ACTN4_PS646
-53705	ACTN4_PS656
-27612	ACTN4_PS696
-52090	ACTN4_PS763
-73730	ACTN4_PS773
-11427	ACTN4_PT249
-44151	ACTN4_PT359
-70392	ACTN4_PT69
-27803	ACTN4_PT844
-28371	ACTN4_PY265
106480335	ACTP1
55860	ACTR10
-57143	ACTR10_PS201
-29101	ACTR10_PS241
-51373	ACTR10_PS414
-20759	ACTR10_PY325
10121	ACTR1A
-52396	ACTR1A_PS316
10120	ACTR1B
-28358	ACTR1B_PS316
10097	ACTR2
-38443	ACTR2_PS212
-86109	ACTR2_PT117
-2841	ACTR2_PT122
10096	ACTR3
101060091	ACTR3-AS1
57180	ACTR3B
643050	ACTR3BP1
440888	ACTR3BP2
647156	ACTR3BP3
777774	ACTR3BP4
399746	ACTR3BP5
644773	ACTR3BP6
653857	ACTR3C
100288580	ACTR3P1
100129013	ACTR3P2
100128020	ACTR3P3
-54634	ACTR3_PS268
-21210	ACTR3_PT201
-44385	ACTR3_PT201_Y202
-72610	ACTR3_PY202
-12058	ACTR3_PY233
79913	ACTR5
64431	ACTR6
100421495	ACTR6P1
93973	ACTR8
-16989	ACTR8_PS132
-43005	ACTR8_PS412
-16990	ACTR8_PS444
139741	ACTRT1
140625	ACTRT2
84517	ACTRT3
90	ACVR1
91	ACVR1B
-72041	ACVR1B_PS168
130399	ACVR1C
92	ACVR2A
93	ACVR2B
100128640	ACVR2B-AS1
94	ACVRL1
-85202	ACVRL1_PS160
-85203	ACVRL1_PS161
95	ACY1
91703	ACY3
97	ACYP1
98	ACYP2
780912	AD10
100188795	AD11
100188830	AD12
100188837	AD13
100188754	AD14
100188838	AD15
100271718	AD16
101290498	AD17
8081	AD5
64851	AD6
114475	AD7
353128	AD8
450086	AD9
100	ADA
51816	ADA2
132612	ADAD1
100422386	ADAD1P1
100422407	ADAD1P2
161931	ADAD2
161823	ADAL
102	ADAM10
-4553	ADAM10_PS740
-4552	ADAM10_PT719
4185	ADAM11
8038	ADAM12
8751	ADAM15
6868	ADAM17
-40427	ADAM17_PS785
-40426	ADAM17_PS786
-10427	ADAM17_PS791
-77045	ADAM17_PS819
-10425	ADAM17_PT735
-10426	ADAM17_PT761
8749	ADAM18
8728	ADAM19
-93207	ADAM19_PT779
8759	ADAM1A
100420505	ADAM1B
2515	ADAM2
8748	ADAM20
317760	ADAM20P1
100533671	ADAM20P2
644325	ADAM20P3
8747	ADAM21
145241	ADAM21P1
53616	ADAM22
-44841	ADAM22_PS798
-21935	ADAM22_PS821
-94120	ADAM22_PS834
-94121	ADAM22_PS857
-94122	ADAM22_PS873
8745	ADAM23
646479	ADAM24P
10863	ADAM28
11086	ADAM29
11085	ADAM30
203102	ADAM32
80332	ADAM33
1587	ADAM3A
1596	ADAM3B
255926	ADAM5
8755	ADAM6
8756	ADAM7
101	ADAM8
8754	ADAM9
-87338	ADAM9_PS733
-87339	ADAM9_PS738
-27519	ADAM9_PS747
-25555	ADAM9_PS752
-10865	ADAM9_PS758
-56623	ADAM9_PS758_T761
-87340	ADAM9_PS799
-49562	ADAM9_PT735
-10866	ADAM9_PT761
-10867	ADAM9_PY769
27299	ADAMDEC1
9510	ADAMTS1
81794	ADAMTS10
81792	ADAMTS12
11093	ADAMTS13
140766	ADAMTS14
170689	ADAMTS15
170690	ADAMTS16
-70015	ADAMTS16_PY255
170691	ADAMTS17
170692	ADAMTS18
171019	ADAMTS19
103689846	ADAMTS19-AS1
9509	ADAMTS2
80070	ADAMTS20
9508	ADAMTS3
9507	ADAMTS4
11096	ADAMTS5
11174	ADAMTS6
11173	ADAMTS7
390660	ADAMTS7P1
400406	ADAMTS7P3
642935	ADAMTS7P4
11095	ADAMTS8
56999	ADAMTS9
101929335	ADAMTS9-AS1
100507098	ADAMTS9-AS2
92949	ADAMTSL1
-3702	ADAMTSL1_PS973
-21254	ADAMTSL1_PS976
9719	ADAMTSL2
57188	ADAMTSL3
54507	ADAMTSL4
574406	ADAMTSL4-AS1
-40769	ADAMTSL4_PS285
-31482	ADAMTSL4_PS286
-40053	ADAMTSL4_PS654
-40052	ADAMTSL4_PS657
-89617	ADAMTSL4_PS696
339366	ADAMTSL5
11033	ADAP1
55803	ADAP2
103	ADAR
104	ADARB1
-68910	ADARB1_PS160
-23771	ADARB1_PS26
-60468	ADARB1_PS39
-67052	ADARB1_PS42
-32948	ADARB1_PT163
105	ADARB2
642394	ADARB2-AS1
-39339	ADAR_PS10
-20032	ADAR_PS1110
-52950	ADAR_PS112
-3369	ADAR_PS319
-3370	ADAR_PS334
-3371	ADAR_PS341
-74923	ADAR_PS371
-54582	ADAR_PS465
-65539	ADAR_PS481
-43916	ADAR_PS491
-3374	ADAR_PS519
-3375	ADAR_PS528
-3376	ADAR_PS530
-46788	ADAR_PS599
-47690	ADAR_PS599_T603
-45202	ADAR_PS605
-23516	ADAR_PS611
-23517	ADAR_PS614
-30159	ADAR_PS629
-40762	ADAR_PS814
-77570	ADAR_PS823
-77565	ADAR_PS825
-52546	ADAR_PT191
-3367	ADAR_PT306
-3368	ADAR_PT308
-3372	ADAR_PT513
-3373	ADAR_PT516
-3366	ADAR_PT54
-77051	ADAR_PT601
-72254	ADAR_PT601_S605
-50652	ADAR_PT601_S611
-45696	ADAR_PT601_T603
-77052	ADAR_PT603
-57003	ADAR_PT603_S605
-75564	ADAR_PT805
-75568	ADAR_PT808
-19609	ADAR_PT811
-38811	ADAR_PT818
23536	ADAT1
-42486	ADAT1_PS169
-60853	ADAT1_PS191
-58207	ADAT1_PS227
-76913	ADAT1_PS232
134637	ADAT2
113179	ADAT3
-91998	ADAT3_PS18
57143	ADCK1
90956	ADCK2
203054	ADCK5
-88417	ADCK5_PS42
106	ADCP1
107	ADCY1
55811	ADCY10
221442	ADCY10P1
108	ADCY2
-41508	ADCY2_PS472
109	ADCY3
-82805	ADCY3_PS524
196883	ADCY4
111	ADCY5
-83526	ADCY5_PS53
-83527	ADCY5_PT62
112	ADCY6
-65064	ADCY6_PS54
-23680	ADCY6_PS576
-66806	ADCY6_PT572
113	ADCY7
114	ADCY8
115	ADCY9
-51379	ADCY9_PS1257
-82878	ADCY9_PS354
-82879	ADCY9_PS357
-42145	ADCY9_PS610
-42146	ADCY9_PS611
-27065	ADCY9_PS632
-20536	ADCY9_PS665
-82880	ADCY9_PS688
-82881	ADCY9_PS691
-23330	ADCY9_PS706
-49857	ADCY9_PT629
-54299	ADCY9_PT690
116	ADCYAP1
117	ADCYAP1R1
118	ADD1
-13519	ADD1_PS12
-85083	ADD1_PS135
-13520	ADD1_PS355
-61324	ADD1_PS355_S358
-13521	ADD1_PS358
-64936	ADD1_PS358_S366
-39456	ADD1_PS366
-27209	ADD1_PS423
-13522	ADD1_PS427
-85084	ADD1_PS431
-85085	ADD1_PS436
-77054	ADD1_PS457
-55329	ADD1_PS464
-85086	ADD1_PS465
-68384	ADD1_PS483
-31523	ADD1_PS532
-13524	ADD1_PS586
-30633	ADD1_PS59
-85081	ADD1_PS600
-67296	ADD1_PS64
-85087	ADD1_PS707
-85088	ADD1_PS710
-85089	ADD1_PS714
-72858	ADD1_PS726
-13518	ADD1_PT11
-85090	ADD1_PT364
-13523	ADD1_PT429
-85082	ADD1_PT614
-85091	ADD1_PT671
-71981	ADD1_PT724
119	ADD2
-26337	ADD2_PS452
-52411	ADD2_PS471
-22248	ADD2_PS512
-6896	ADD2_PS528
-6897	ADD2_PS530
-6898	ADD2_PS532
-85092	ADD2_PS535
-20262	ADD2_PS592
-20263	ADD2_PS596
-48354	ADD2_PS596_S600
-52463	ADD2_PS596_S600_S604
-48357	ADD2_PS596_S604
-51327	ADD2_PS600
-85093	ADD2_PS604
-74698	ADD2_PS613
-85094	ADD2_PS617
-43929	ADD2_PS699
-23073	ADD2_PS701
-6900	ADD2_PS713
-85095	ADD2_PT533
-6899	ADD2_PT711
120	ADD3
100505933	ADD3-AS1
-56582	ADD3_PS180
-67590	ADD3_PS402
-45595	ADD3_PS402_S423
-45961	ADD3_PS414
-4755	ADD3_PS42
-24318	ADD3_PS423
-4756	ADD3_PS442
-4757	ADD3_PS455
-4759	ADD3_PS461
-25148	ADD3_PS586
-25146	ADD3_PS589
-94421	ADD3_PS600
-77366	ADD3_PS615_S618
-72984	ADD3_PS615_T619
-73682	ADD3_PS618
-53495	ADD3_PS618_T619
-21799	ADD3_PS620
-35182	ADD3_PS620_T621
-94422	ADD3_PS64
-67109	ADD3_PS641
-53113	ADD3_PS641_S645
-67108	ADD3_PS645
-62757	ADD3_PS645_S649
-4760	ADD3_PS647
-67106	ADD3_PS649
-4762	ADD3_PS661
-94423	ADD3_PS673
-94424	ADD3_PS677
-94425	ADD3_PS679
-94426	ADD3_PS681
-94427	ADD3_PS683
-30373	ADD3_PT409
-51942	ADD3_PT411
-4758	ADD3_PT460
-94428	ADD3_PT481
-72004	ADD3_PT59
-21979	ADD3_PT619
-22958	ADD3_PT621
-22956	ADD3_PT622
-4761	ADD3_PT659
-25973	ADD3_PY427
122	ADFN
79747	ADGB
84435	ADGRA1
100128127	ADGRA1-AS1
25960	ADGRA2
-17691	ADGRA2_PS1107
-76822	ADGRA2_PS1116
-92288	ADGRA2_PS1274
-55062	ADGRA2_PS1274_S1279
-92289	ADGRA2_PS1276
-51789	ADGRA2_PS1276_S1279
-17692	ADGRA2_PS1279
-73422	ADGRA2_PS1294
-17688	ADGRA2_PS963
-17689	ADGRA2_PS966
-17690	ADGRA2_PS982
-47035	ADGRA2_PS982_S989
-59362	ADGRA2_PS989
-22666	ADGRA2_PS991
-17693	ADGRA2_PY1295
166647	ADGRA3
575	ADGRB1
-32268	ADGRB1_PS1278
-72597	ADGRB1_PS1468
-32477	ADGRB1_PT1464
576	ADGRB2
577	ADGRB3
283383	ADGRD1
105755954	ADGRD1-AS1
347088	ADGRD2
2015	ADGRE1
30817	ADGRE2
84658	ADGRE3
326342	ADGRE4P
976	ADGRE5
-48571	ADGRE5_PS766
-85568	ADGRE5_PS818
-70123	ADGRE5_PT765
-85569	ADGRE5_PT816
-85570	ADGRE5_PT825
266977	ADGRF1
222611	ADGRF2
165082	ADGRF3
221393	ADGRF4
221395	ADGRF5
389740	ADGRF5P1
441416	ADGRF5P2
-39542	ADGRF5_PS1306
9289	ADGRG1
-5945	ADGRG1_PS201
-5946	ADGRG1_PS206
-95716	ADGRG1_PS670
-5947	ADGRG1_PS672
-95717	ADGRG1_PS678
10149	ADGRG2
222487	ADGRG3
139378	ADGRG4
221188	ADGRG5
57211	ADGRG6
-39444	ADGRG6_PS1134
-67587	ADGRG6_PS1177
-19672	ADGRG6_PS824_S826
-53293	ADGRG6_PT1163
84873	ADGRG7
-92178	ADGRG7_PS746
22859	ADGRL1
-83380	ADGRL1_PS1129
23266	ADGRL2
-13269	ADGRL2_PS1099
-83519	ADGRL2_PS1112
-83520	ADGRL2_PS1115
-13270	ADGRL2_PS1177
-74961	ADGRL2_PS1219
-13272	ADGRL2_PS1278
-13273	ADGRL2_PS1314
-83521	ADGRL2_PS1334
-13276	ADGRL2_PS1344
-13277	ADGRL2_PS1353
-13278	ADGRL2_PS1374
-83522	ADGRL2_PS1430
-13271	ADGRL2_PT1276
-13275	ADGRL2_PT1317
-13274	ADGRL2_PY1316
23284	ADGRL3
101927186	ADGRL3-AS1
-51815	ADGRL3_PS1417
-60321	ADGRL3_PS1441
64123	ADGRL4
84059	ADGRV1
124	ADH1A
125	ADH1B
-39986	ADH1B_PS165
-64909	ADH1B_PS23
-47698	ADH1B_PS365
126	ADH1C
127	ADH4
128	ADH5
343296	ADH5P2
100131810	ADH5P3
642443	ADH5P4
-19828	ADH5_PS21
-65126	ADH5_PS324
-43501	ADH5_PS351
-2478	ADH5_PT108
130	ADH6
131	ADH7
450087	ADHD1
450088	ADHD2
450089	ADHD3
450090	ADHD4
100190790	ADHD5
100190791	ADHD6
137872	ADHFE1
55256	ADI1
100130936	ADI1P1
100288971	ADI1P2
100288129	ADI1P3
149685	ADIG
9370	ADIPOQ
100874095	ADIPOQ-AS1
51094	ADIPOR1
645220	ADIPOR1P1
390503	ADIPOR1P2
79602	ADIPOR2
171511	ADIPQTL2
171512	ADIPQTL3
100271698	ADIPQTL4
100653375	ADIPQTL5
10974	ADIRF
100133190	ADIRF-AS1
-20539	ADIRF_PS22
-32933	ADIRF_PS62
-50761	ADIRF_PS66
-73513	ADIRF_PT57
-25016	ADIRF_PT64
132	ADK
133	ADM
79924	ADM2
199800	ADM5
23394	ADNP
101927631	ADNP-AS1
22850	ADNP2
-37429	ADNP_PS1031
-63113	ADNP_PS1071
-37963	ADNP_PS289
-8560	ADNP_PS404
-76469	ADNP_PS409
-54766	ADNP_PS411
-58185	ADNP_PS415
-40528	ADNP_PS607
-23740	ADNP_PS608
-8561	ADNP_PS709
-21703	ADNP_PS711
-64985	ADNP_PS738
-30364	ADNP_PS740
-93298	ADNP_PS876
-38931	ADNP_PS904
-8562	ADNP_PS921
-32979	ADNP_PS921_S923
-8563	ADNP_PS953
-71660	ADNP_PS953_S955
-8564	ADNP_PS955
-93299	ADNP_PS970
-8559	ADNP_PS98
-39018	ADNP_PT1068
84890	ADO
134	ADORA1
135	ADORA2A
646023	ADORA2A-AS1
136	ADORA2B
137	ADORA2BP1
140	ADORA3
83440	ADPGK
100287559	ADPGK-AS1
141	ADPRH
113622	ADPRHL1
54936	ADPRHL2
-62794	ADPRHL2_PS67
-15600	ADPRHL2_PT64
56985	ADPRM
148	ADRA1A
147	ADRA1B
-2479	ADRA1B_PS470
146	ADRA1D
150	ADRA2A
-84014	ADRA2A_PS331
-2481	ADRA2A_PS339
-2482	ADRA2A_PS346
-84015	ADRA2A_PT246
-2480	ADRA2A_PT261
-2483	ADRA2A_PT355
-2484	ADRA2A_PT359
151	ADRA2B
152	ADRA2C
153	ADRB1
154	ADRB2
-83928	ADRB2_PS246
155	ADRB3
-66185	ADRBK1_PS487
-9374	ADRBK1_PS670
11047	ADRM1
-23625	ADRM1_PS211
-62869	ADRM1_PS211_S213
-31994	ADRM1_PS211_T217
-23756	ADRM1_PS213
-57277	ADRM1_PS213_T217
-49950	ADRM1_PS219
-59741	ADRM1_PS220
-59742	ADRM1_PS223
-88197	ADRM1_PS224
-59486	ADRM1_PT217
-53016	ADRM1_PT221
-53017	ADRM1_PT222
158	ADSL
-23857	ADSL_PT111
159	ADSS
122622	ADSSL1
84830	ADTRP
165	AEBP1
-4808	AEBP1_PT228
-75218	AEBP1_PT228_T232
-4809	AEBP1_PT232
-4810	AEBP1_PY244
121536	AEBP2
-20367	AEBP2_PS139
-4740	AEBP2_PS141
-4741	AEBP2_PS206
-71631	AEBP2_PS206_S210
-4742	AEBP2_PS210
-66047	AEBP2_PS24
-68127	AEBP2_PS390
-51636	AEBP2_PT235
64782	AEN
-45874	AES_PS23
-57872	AES_PS9
-27952	AES_PT21
-74785	AES_PT22
169	AF8T
170	AFA
100188784	AFA1
60312	AFAP1
84740	AFAP1-AS1
134265	AFAP1L1
-53518	AFAP1L1_PS149_S151
-53516	AFAP1L1_PS149_S153
-19967	AFAP1L1_PS329
-50453	AFAP1L1_PS603
-18445	AFAP1L1_PS745
-18446	AFAP1L1_PS747
-34677	AFAP1L1_PS98
-36904	AFAP1L1_PS98_S104
84632	AFAP1L2
-41816	AFAP1L2_PS165
-21456	AFAP1L2_PS328
-2636	AFAP1L2_PS334
-2637	AFAP1L2_PS344
-42825	AFAP1L2_PS344_S346
-42339	AFAP1L2_PS414
-2639	AFAP1L2_PS484
-49014	AFAP1L2_PS49
-27393	AFAP1L2_PS50
-75457	AFAP1L2_PS559
-41550	AFAP1L2_PS600
-2643	AFAP1L2_PS640
-2645	AFAP1L2_PS651
-2646	AFAP1L2_PS796
-61617	AFAP1L2_PS96
-61930	AFAP1L2_PT284
-19933	AFAP1L2_PT345
-2640	AFAP1L2_PT488
-2642	AFAP1L2_PT541
-2644	AFAP1L2_PT650
-2638	AFAP1L2_PY383
-2641	AFAP1L2_PY537
-90780	AFAP1_PS101
-90781	AFAP1_PS264
-44809	AFAP1_PS265
-90782	AFAP1_PS278
-90783	AFAP1_PS282
-5203	AFAP1_PS283
-90784	AFAP1_PS342
-90785	AFAP1_PS343
-90786	AFAP1_PS548
-46089	AFAP1_PS632
-90787	AFAP1_PS664
-90788	AFAP1_PS665
-90789	AFAP1_PS668
-90790	AFAP1_PS679
-90791	AFAP1_PS687
-90792	AFAP1_PS704
-90793	AFAP1_PS711
-72683	AFAP1_PS745
-62972	AFAP1_PS745_S748
-67020	AFAP1_PS745_S748_S749
-34859	AFAP1_PS745_S748_S752
-62971	AFAP1_PS745_S749
-26253	AFAP1_PS745_S752
-46915	AFAP1_PS745_T747_S752
-72687	AFAP1_PS748
-42835	AFAP1_PS748_S752
-60952	AFAP1_PS749
-5206	AFAP1_PS752
-75076	AFAP1_PS763
-50768	AFAP1_PS763_S767
-72384	AFAP1_PS763_S771
-53118	AFAP1_PS763_T770
-53119	AFAP1_PS763_T773
-29463	AFAP1_PS767
-51071	AFAP1_PS771
-61984	AFAP1_PS794
-61983	AFAP1_PS795
-90794	AFAP1_PT341
-5204	AFAP1_PT630
-47706	AFAP1_PT653
-90795	AFAP1_PT689
-5205	AFAP1_PT747
-64309	AFAP1_PT747_S749
-42823	AFAP1_PT747_S752
-31906	AFAP1_PT770
-31905	AFAP1_PT773
171	AFD1
4301	AFDN
653483	AFDN-DT
-78769	AFDN_PS1065
-78768	AFDN_PS1066
-85981	AFDN_PS1083
-78139	AFDN_PS1090
-85982	AFDN_PS1107
-78644	AFDN_PS1109
-78457	AFDN_PS1118
-78291	AFDN_PS1123
-85983	AFDN_PS1140
-85984	AFDN_PS1143
-78811	AFDN_PS1155
-77999	AFDN_PS1155_S1156
-78109	AFDN_PS1155_S1156_S1165
