ENTREZ_GENE_ID	HUGO_GENE_SYMBOL	GENETIC_ENTITY_ID	TYPE	CYTOBAND	LENGTH
-1510	MIR-509-3/3P	37499	miRNA	NULL	NULL
-1509	MIR-509-3/5P	37500	miRNA	NULL	NULL
-1508	MIR-509-2/3P	37497	miRNA	NULL	NULL
-1507	MIR-509-2/5P	37498	miRNA	NULL	NULL
-1506	MIR-509-1/3P	37495	miRNA	NULL	NULL
-1505	MIR-509-1/5P	37496	miRNA	NULL	NULL
-1504	MIR-508/3P	37493	miRNA	NULL	NULL
-1503	MIR-508/5P	37494	miRNA	NULL	NULL
-1502	MIR-507/507	37492	miRNA	NULL	94
-1501	MIR-506/506	37491	miRNA	NULL	124
-1500	MIR-505/505	37489	miRNA	NULL	NULL
-1499	MIR-505/505*	37490	miRNA	NULL	NULL
-1498	MIR-5047/5047	37488	miRNA	NULL	100
-1497	MIR-504/504	37487	miRNA	NULL	83
-1496	MIR-503/503	37486	miRNA	NULL	71
-1495	MIR-502/3P	37484	miRNA	NULL	NULL
-1494	MIR-502/5P	37485	miRNA	NULL	NULL
-1493	MIR-501/3P	37482	miRNA	NULL	NULL
-1492	MIR-501/5P	37483	miRNA	NULL	NULL
-1491	MIR-500B/500B	37481	miRNA	NULL	79
-1490	MIR-500A/500A*	37480	miRNA	NULL	NULL
-1489	MIR-500A/500A	37479	miRNA	NULL	NULL
-1488	MIR-499A/3P	37477	miRNA	NULL	NULL
-1487	MIR-499A/5P	37478	miRNA	NULL	NULL
-1486	MIR-499/3P	37475	miRNA	NULL	NULL
-1485	MIR-499/5P	37476	miRNA	NULL	NULL
-1484	MIR-498/498	37474	miRNA	NULL	124
-1483	MIR-497/497*	37473	miRNA	NULL	NULL
-1482	MIR-497/497	37472	miRNA	NULL	NULL
-1481	MIR-496/496	37471	miRNA	NULL	102
-1480	MIR-495/495	37470	miRNA	NULL	82
-1479	MIR-494/494	37469	miRNA	NULL	81
-1478	MIR-493/493	37467	miRNA	NULL	NULL
-1477	MIR-493/493*	37468	miRNA	NULL	NULL
-1476	MIR-492/492	37466	miRNA	NULL	116
-1475	MIR-491/3P	37464	miRNA	NULL	NULL
-1474	MIR-491/5P	37465	miRNA	NULL	NULL
-1473	MIR-490/3P	37462	miRNA	NULL	NULL
-1472	MIR-490/5P	37463	miRNA	NULL	NULL
-1471	MIR-489/489	37461	miRNA	NULL	84
-1470	MIR-488/488	37459	miRNA	NULL	NULL
-1469	MIR-488/488*	37460	miRNA	NULL	NULL
-1468	MIR-487B/487B	37458	miRNA	NULL	84
-1467	MIR-487A/487A	37457	miRNA	NULL	80
-1466	MIR-486/3P	37455	miRNA	NULL	NULL
-1465	MIR-486/5P	37456	miRNA	NULL	NULL
-1464	MIR-485/3P	37453	miRNA	NULL	NULL
-1463	MIR-485/5P	37454	miRNA	NULL	NULL
-1462	MIR-484/484	37452	miRNA	NULL	NULL
-1461	MIR-483/3P	37450	miRNA	NULL	NULL
-1460	MIR-483/5P	37451	miRNA	NULL	NULL
-1459	MIR-4804/3P	37448	miRNA	NULL	NULL
-1458	MIR-4804/5P	37449	miRNA	NULL	NULL
-1457	MIR-4803/4803	37447	miRNA	NULL	74
-1456	MIR-4802/3P	37445	miRNA	NULL	NULL
-1455	MIR-4802/5P	37446	miRNA	NULL	NULL
-1454	MIR-4801/4801	37444	miRNA	NULL	82
-1453	MIR-4800/3P	37442	miRNA	NULL	NULL
-1452	MIR-4800/5P	37443	miRNA	NULL	NULL
-1451	MIR-4799/3P	37440	miRNA	NULL	NULL
-1450	MIR-4799/5P	37441	miRNA	NULL	NULL
-1449	MIR-4798/3P	37438	miRNA	NULL	NULL
-1448	MIR-4798/5P	37439	miRNA	NULL	NULL
-1447	MIR-4797/3P	37436	miRNA	NULL	NULL
-1446	MIR-4797/5P	37437	miRNA	NULL	NULL
-1445	MIR-4796/3P	37434	miRNA	NULL	NULL
-1444	MIR-4796/5P	37435	miRNA	NULL	NULL
-1443	MIR-4795/3P	37432	miRNA	NULL	NULL
-1442	MIR-4795/5P	37433	miRNA	NULL	NULL
-1441	MIR-4794/4794	37431	miRNA	NULL	77
-1440	MIR-4793/3P	37429	miRNA	NULL	NULL
-1439	MIR-4793/5P	37430	miRNA	NULL	NULL
-1438	MIR-4792/4792	37428	miRNA	NULL	74
-1437	MIR-4791/4791	37427	miRNA	NULL	NULL
-1436	MIR-4790/3P	37425	miRNA	NULL	NULL
-1435	MIR-4790/5P	37426	miRNA	NULL	NULL
-1434	MIR-4789/3P	37423	miRNA	NULL	NULL
-1433	MIR-4789/5P	37424	miRNA	NULL	NULL
-1432	MIR-4788/4788	37422	miRNA	NULL	80
-1431	MIR-4787/3P	37420	miRNA	NULL	NULL
-1430	MIR-4787/5P	37421	miRNA	NULL	NULL
-1429	MIR-4786/3P	37418	miRNA	NULL	NULL
-1428	MIR-4786/5P	37419	miRNA	NULL	NULL
-1427	MIR-4785/4785	37417	miRNA	NULL	73
-1426	MIR-4784/4784	37416	miRNA	NULL	77
-1425	MIR-4783/3P	37414	miRNA	NULL	NULL
-1424	MIR-4783/5P	37415	miRNA	NULL	NULL
-1423	MIR-4782/3P	37412	miRNA	NULL	NULL
-1422	MIR-4782/5P	37413	miRNA	NULL	NULL
-1421	MIR-4781/3P	37410	miRNA	NULL	NULL
-1420	MIR-4781/5P	37411	miRNA	NULL	NULL
-1419	MIR-4780/4780	37409	miRNA	NULL	81
-1418	MIR-4779/4779	37408	miRNA	NULL	83
-1417	MIR-4778/3P	37406	miRNA	NULL	NULL
-1416	MIR-4778/5P	37407	miRNA	NULL	NULL
-1415	MIR-4777/3P	37404	miRNA	NULL	NULL
-1414	MIR-4777/5P	37405	miRNA	NULL	NULL
-1413	MIR-4776-2/3P	37402	miRNA	NULL	NULL
-1412	MIR-4776-2/5P	37403	miRNA	NULL	NULL
-1411	MIR-4776-1/3P	37400	miRNA	NULL	NULL
-1410	MIR-4776-1/5P	37401	miRNA	NULL	NULL
-1409	MIR-4775/4775	37399	miRNA	NULL	75
-1408	MIR-4774/3P	37397	miRNA	NULL	NULL
-1407	MIR-4774/5P	37398	miRNA	NULL	NULL
-1406	MIR-4773-2/4773	37396	miRNA	NULL	78
-1405	MIR-4773-1/4773	37395	miRNA	NULL	NULL
-1404	MIR-4772/3P	37393	miRNA	NULL	NULL
-1403	MIR-4772/5P	37394	miRNA	NULL	NULL
-1402	MIR-4771-2/4771	37392	miRNA	NULL	74
-1401	MIR-4771-1/4771	37391	miRNA	NULL	74
-1400	MIR-4770/4770	37390	miRNA	NULL	58
-1399	MIR-4769/3P	37388	miRNA	NULL	NULL
-1398	MIR-4769/5P	37389	miRNA	NULL	NULL
-1397	MIR-4768/3P	37386	miRNA	NULL	NULL
-1396	MIR-4768/5P	37387	miRNA	NULL	NULL
-1395	MIR-4767/4767	37385	miRNA	NULL	78
-1394	MIR-4766/3P	37383	miRNA	NULL	NULL
-1393	MIR-4766/5P	37384	miRNA	NULL	NULL
-1392	MIR-4765/4765	37382	miRNA	NULL	77
-1391	MIR-4764/3P	37380	miRNA	NULL	NULL
-1390	MIR-4764/5P	37381	miRNA	NULL	NULL
-1389	MIR-4763/3P	37378	miRNA	NULL	NULL
-1388	MIR-4763/5P	37379	miRNA	NULL	NULL
-1387	MIR-4762/3P	37376	miRNA	NULL	NULL
-1386	MIR-4762/5P	37377	miRNA	NULL	NULL
-1385	MIR-4761/3P	37374	miRNA	NULL	NULL
-1384	MIR-4761/5P	37375	miRNA	NULL	NULL
-1383	MIR-4760/3P	37372	miRNA	NULL	NULL
-1382	MIR-4760/5P	37373	miRNA	NULL	NULL
-1381	MIR-4759/4759	37371	miRNA	NULL	83
-1380	MIR-4758/3P	37369	miRNA	NULL	NULL
-1379	MIR-4758/5P	37370	miRNA	NULL	NULL
-1378	MIR-4757/3P	37367	miRNA	NULL	NULL
-1377	MIR-4757/5P	37368	miRNA	NULL	NULL
-1376	MIR-4756/3P	37365	miRNA	NULL	NULL
-1375	MIR-4756/5P	37366	miRNA	NULL	NULL
-1374	MIR-4755/3P	37363	miRNA	NULL	NULL
-1373	MIR-4755/5P	37364	miRNA	NULL	NULL
-1372	MIR-4754/4754	37362	miRNA	NULL	89
-1371	MIR-4753/3P	37360	miRNA	NULL	NULL
-1370	MIR-4753/5P	37361	miRNA	NULL	NULL
-1369	MIR-4752/4752	37359	miRNA	NULL	72
-1368	MIR-4751/4751	37358	miRNA	NULL	74
-1367	MIR-4750/4750	37357	miRNA	NULL	56
-1366	MIR-4749/3P	37355	miRNA	NULL	NULL
-1365	MIR-4749/5P	37356	miRNA	NULL	NULL
-1364	MIR-4748/4748	37354	miRNA	NULL	82
-1363	MIR-4747/3P	37352	miRNA	NULL	NULL
-1362	MIR-4747/5P	37353	miRNA	NULL	NULL
-1361	MIR-4746/3P	37350	miRNA	NULL	NULL
-1360	MIR-4746/5P	37351	miRNA	NULL	NULL
-1359	MIR-4745/3P	37348	miRNA	NULL	NULL
-1358	MIR-4745/5P	37349	miRNA	NULL	NULL
-1357	MIR-4744/4744	37347	miRNA	NULL	82
-1356	MIR-4743/4743	37346	miRNA	NULL	69
-1355	MIR-4742/3P	37344	miRNA	NULL	NULL
-1354	MIR-4742/5P	37345	miRNA	NULL	NULL
-1353	MIR-4741/4741	37343	miRNA	NULL	90
-1352	MIR-4740/3P	37341	miRNA	NULL	NULL
-1351	MIR-4740/5P	37342	miRNA	NULL	NULL
-1350	MIR-4739/4739	37340	miRNA	NULL	74
-1349	MIR-4738/3P	37338	miRNA	NULL	NULL
-1348	MIR-4738/5P	37339	miRNA	NULL	NULL
-1347	MIR-4737/4737	37337	miRNA	NULL	81
-1346	MIR-4736/4736	37336	miRNA	NULL	47
-1345	MIR-4735/3P	37334	miRNA	NULL	NULL
-1344	MIR-4735/5P	37335	miRNA	NULL	NULL
-1343	MIR-4734/4734	37333	miRNA	NULL	70
-1342	MIR-4733/3P	37331	miRNA	NULL	NULL
-1341	MIR-4733/5P	37332	miRNA	NULL	NULL
-1340	MIR-4732/3P	37329	miRNA	NULL	NULL
-1339	MIR-4732/5P	37330	miRNA	NULL	NULL
-1338	MIR-4731/3P	37327	miRNA	NULL	NULL
-1337	MIR-4731/5P	37328	miRNA	NULL	NULL
-1336	MIR-4730/4730	37326	miRNA	NULL	76
-1335	MIR-4729/4729	37325	miRNA	NULL	72
-1334	MIR-4728/3P	37323	miRNA	NULL	NULL
-1333	MIR-4728/5P	37324	miRNA	NULL	NULL
-1332	MIR-4727/3P	37321	miRNA	NULL	NULL
-1331	MIR-4727/5P	37322	miRNA	NULL	NULL
-1330	MIR-4726/3P	37319	miRNA	NULL	NULL
-1329	MIR-4726/5P	37320	miRNA	NULL	NULL
-1328	MIR-4725/3P	37317	miRNA	NULL	NULL
-1327	MIR-4725/5P	37318	miRNA	NULL	NULL
-1326	MIR-4724/3P	37315	miRNA	NULL	NULL
-1325	MIR-4724/5P	37316	miRNA	NULL	NULL
-1324	MIR-4723/3P	37313	miRNA	NULL	NULL
-1323	MIR-4723/5P	37314	miRNA	NULL	NULL
-1322	MIR-4722/3P	37311	miRNA	NULL	NULL
-1321	MIR-4722/5P	37312	miRNA	NULL	NULL
-1320	MIR-4721/4721	37310	miRNA	NULL	89
-1319	MIR-4720/3P	37308	miRNA	NULL	NULL
-1318	MIR-4720/5P	37309	miRNA	NULL	NULL
-1317	MIR-4719/4719	37307	miRNA	NULL	84
-1316	MIR-4718/4718	37306	miRNA	NULL	51
-1315	MIR-4717/3P	37304	miRNA	NULL	NULL
-1314	MIR-4717/5P	37305	miRNA	NULL	NULL
-1313	MIR-4716/3P	37302	miRNA	NULL	NULL
-1312	MIR-4716/5P	37303	miRNA	NULL	NULL
-1311	MIR-4715/3P	37300	miRNA	NULL	NULL
-1310	MIR-4715/5P	37301	miRNA	NULL	NULL
-1309	MIR-4714/3P	37298	miRNA	NULL	NULL
-1308	MIR-4714/5P	37299	miRNA	NULL	NULL
-1307	MIR-4713/3P	37296	miRNA	NULL	NULL
-1306	MIR-4713/5P	37297	miRNA	NULL	NULL
-1305	MIR-4712/3P	37294	miRNA	NULL	NULL
-1304	MIR-4712/5P	37295	miRNA	NULL	NULL
-1303	MIR-4711/3P	37292	miRNA	NULL	NULL
-1302	MIR-4711/5P	37293	miRNA	NULL	NULL
-1301	MIR-4710/4710	37291	miRNA	NULL	56
-1300	MIR-4709/3P	37289	miRNA	NULL	NULL
-1299	MIR-4709/5P	37290	miRNA	NULL	NULL
-1298	MIR-4708/3P	37287	miRNA	NULL	NULL
-1297	MIR-4708/5P	37288	miRNA	NULL	NULL
-1296	MIR-4707/3P	37285	miRNA	NULL	NULL
-1295	MIR-4707/5P	37286	miRNA	NULL	NULL
-1294	MIR-4706/4706	37284	miRNA	NULL	82
-1293	MIR-4705/4705	37283	miRNA	NULL	71
-1292	MIR-4704/3P	37281	miRNA	NULL	NULL
-1291	MIR-4704/5P	37282	miRNA	NULL	NULL
-1290	MIR-4703/3P	37279	miRNA	NULL	NULL
-1289	MIR-4703/5P	37280	miRNA	NULL	NULL
-1288	MIR-4701/3P	37277	miRNA	NULL	NULL
-1287	MIR-4701/5P	37278	miRNA	NULL	NULL
-1286	MIR-4700/3P	37275	miRNA	NULL	NULL
-1285	MIR-4700/5P	37276	miRNA	NULL	NULL
-1284	MIR-4699/3P	37273	miRNA	NULL	NULL
-1283	MIR-4699/5P	37274	miRNA	NULL	NULL
-1282	MIR-4698/4698	37272	miRNA	NULL	80
-1281	MIR-4697/3P	37270	miRNA	NULL	NULL
-1280	MIR-4697/5P	37271	miRNA	NULL	NULL
-1279	MIR-4696/4696	37269	miRNA	NULL	70
-1278	MIR-4695/3P	37267	miRNA	NULL	NULL
-1277	MIR-4695/5P	37268	miRNA	NULL	NULL
-1276	MIR-4694/3P	37265	miRNA	NULL	NULL
-1275	MIR-4694/5P	37266	miRNA	NULL	NULL
-1274	MIR-4693/3P	37263	miRNA	NULL	NULL
-1273	MIR-4693/5P	37264	miRNA	NULL	NULL
-1272	MIR-4692/4692	37262	miRNA	NULL	63
-1271	MIR-4691/3P	37260	miRNA	NULL	NULL
-1270	MIR-4691/5P	37261	miRNA	NULL	NULL
-1269	MIR-4690/3P	37258	miRNA	NULL	NULL
-1268	MIR-4690/5P	37259	miRNA	NULL	NULL
-1267	MIR-4689/4689	37257	miRNA	NULL	70
-1266	MIR-4688/4688	37256	miRNA	NULL	83
-1265	MIR-4687/3P	37254	miRNA	NULL	NULL
-1264	MIR-4687/5P	37255	miRNA	NULL	NULL
-1263	MIR-4686/4686	37253	miRNA	NULL	76
-1262	MIR-4685/3P	37251	miRNA	NULL	NULL
-1261	MIR-4685/5P	37252	miRNA	NULL	NULL
-1260	MIR-4684/3P	37249	miRNA	NULL	NULL
-1259	MIR-4684/5P	37250	miRNA	NULL	NULL
-1258	MIR-4683/4683	37248	miRNA	NULL	81
-1257	MIR-4682/4682	37247	miRNA	NULL	80
-1256	MIR-4681/4681	37246	miRNA	NULL	72
-1255	MIR-4680/3P	37244	miRNA	NULL	NULL
-1254	MIR-4680/5P	37245	miRNA	NULL	NULL
-1253	MIR-4679-2/4679	37243	miRNA	NULL	77
-1252	MIR-4679-1/4679	37242	miRNA	NULL	NULL
-1251	MIR-4678/4678	37241	miRNA	NULL	NULL
-1250	MIR-4677/3P	37239	miRNA	NULL	NULL
-1249	MIR-4677/5P	37240	miRNA	NULL	NULL
-1248	MIR-4676/3P	37237	miRNA	NULL	NULL
-1247	MIR-4676/5P	37238	miRNA	NULL	NULL
-1246	MIR-4675/4675	37236	miRNA	NULL	77
-1245	MIR-4674/4674	37235	miRNA	NULL	87
-1244	MIR-4673/4673	37234	miRNA	NULL	59
-1243	MIR-4672/4672	37233	miRNA	NULL	81
-1242	MIR-4671/3P	37231	miRNA	NULL	NULL
-1241	MIR-4671/5P	37232	miRNA	NULL	NULL
-1240	MIR-4670/3P	37229	miRNA	NULL	NULL
-1239	MIR-4670/5P	37230	miRNA	NULL	NULL
-1238	MIR-4669/4669	37228	miRNA	NULL	62
-1237	MIR-4668/3P	37226	miRNA	NULL	NULL
-1236	MIR-4668/5P	37227	miRNA	NULL	NULL
-1235	MIR-4667/3P	37224	miRNA	NULL	NULL
-1234	MIR-4667/5P	37225	miRNA	NULL	NULL
-1233	MIR-4666/3P	37222	miRNA	NULL	NULL
-1232	MIR-4666/5P	37223	miRNA	NULL	NULL
-1231	MIR-4665/3P	37220	miRNA	NULL	NULL
-1230	MIR-4665/5P	37221	miRNA	NULL	NULL
-1229	MIR-4664/3P	37218	miRNA	NULL	NULL
-1228	MIR-4664/5P	37219	miRNA	NULL	NULL
-1227	MIR-4663/4663	37217	miRNA	NULL	76
-1226	MIR-4662B/4662B	37216	miRNA	NULL	81
-1225	MIR-4662A/3P	37214	miRNA	NULL	NULL
-1224	MIR-4662A/5P	37215	miRNA	NULL	NULL
-1223	MIR-4661/3P	37212	miRNA	NULL	NULL
-1222	MIR-4661/5P	37213	miRNA	NULL	NULL
-1221	MIR-4660/4660	37211	miRNA	NULL	74
-1220	MIR-466/466	37210	miRNA	NULL	84
-1219	MIR-4659B/3P	37208	miRNA	NULL	NULL
-1218	MIR-4659B/5P	37209	miRNA	NULL	NULL
-1217	MIR-4659A/3P	37206	miRNA	NULL	NULL
-1216	MIR-4659A/5P	37207	miRNA	NULL	NULL
-1215	MIR-4658/4658	37205	miRNA	NULL	65
-1214	MIR-4657/4657	37204	miRNA	NULL	53
-1213	MIR-4656/4656	37203	miRNA	NULL	75
-1212	MIR-4655/3P	37201	miRNA	NULL	NULL
-1211	MIR-4655/5P	37202	miRNA	NULL	NULL
-1210	MIR-4654/4654	37200	miRNA	NULL	76
-1209	MIR-4653/3P	37198	miRNA	NULL	NULL
-1208	MIR-4653/5P	37199	miRNA	NULL	NULL
-1207	MIR-4652/3P	37196	miRNA	NULL	NULL
-1206	MIR-4652/5P	37197	miRNA	NULL	NULL
-1205	MIR-4651/4651	37195	miRNA	NULL	73
-1204	MIR-4650-2/3P	37193	miRNA	NULL	NULL
-1203	MIR-4650-2/5P	37194	miRNA	NULL	NULL
-1202	MIR-4650-1/3P	37191	miRNA	NULL	NULL
-1201	MIR-4650-1/5P	37192	miRNA	NULL	NULL
-1200	MIR-4649/3P	37189	miRNA	NULL	NULL
-1199	MIR-4649/5P	37190	miRNA	NULL	NULL
-1198	MIR-4648/4648	37188	miRNA	NULL	72
-1197	MIR-4647/4647	37187	miRNA	NULL	80
-1196	MIR-4646/3P	37185	miRNA	NULL	NULL
-1195	MIR-4646/5P	37186	miRNA	NULL	NULL
-1194	MIR-4645/3P	37183	miRNA	NULL	NULL
-1193	MIR-4645/5P	37184	miRNA	NULL	NULL
-1192	MIR-4644/4644	37182	miRNA	NULL	84
-1191	MIR-4643/4643	37181	miRNA	NULL	78
-1190	MIR-4642/4642	37180	miRNA	NULL	82
-1189	MIR-4641/4641	37179	miRNA	NULL	66
-1188	MIR-4640/3P	37177	miRNA	NULL	NULL
-1187	MIR-4640/5P	37178	miRNA	NULL	NULL
-1186	MIR-4639/3P	37175	miRNA	NULL	NULL
-1185	MIR-4639/5P	37176	miRNA	NULL	NULL
-1184	MIR-4638/3P	37173	miRNA	NULL	NULL
-1183	MIR-4638/5P	37174	miRNA	NULL	NULL
-1182	MIR-4637/4637	37172	miRNA	NULL	84
-1181	MIR-4636/4636	37171	miRNA	NULL	80
-1180	MIR-4635/4635	37170	miRNA	NULL	79
-1179	MIR-4634/4634	37169	miRNA	NULL	54
-1178	MIR-4633/3P	37167	miRNA	NULL	NULL
-1177	MIR-4633/5P	37168	miRNA	NULL	NULL
-1176	MIR-4632/4632	37166	miRNA	NULL	61
-1175	MIR-455/3P	37164	miRNA	NULL	NULL
-1174	MIR-455/5P	37165	miRNA	NULL	NULL
-1173	MIR-4540/4540	37163	miRNA	NULL	55
-1172	MIR-454/454	37161	miRNA	NULL	NULL
-1171	MIR-454/454*	37162	miRNA	NULL	NULL
-1170	MIR-4539/4539	37160	miRNA	NULL	60
-1169	MIR-4538/4538	37159	miRNA	NULL	78
-1168	MIR-4537/4537	37158	miRNA	NULL	70
-1167	MIR-4536/4536	37157	miRNA	NULL	NULL
-1166	MIR-4535/4535	37156	miRNA	NULL	59
-1165	MIR-4534/4534	37155	miRNA	NULL	60
-1164	MIR-4533/4533	37154	miRNA	NULL	71
-1163	MIR-4532/4532	37153	miRNA	NULL	51
-1162	MIR-4531/4531	37152	miRNA	NULL	NULL
-1161	MIR-4530/4530	37151	miRNA	NULL	56
-1160	MIR-4529/3P	37149	miRNA	NULL	NULL
-1159	MIR-4529/5P	37150	miRNA	NULL	NULL
-1158	MIR-4528/4528	37148	miRNA	NULL	90
-1157	MIR-4527/4527	37147	miRNA	NULL	70
-1156	MIR-4526/4526	37146	miRNA	NULL	87
-1155	MIR-4525/4525	37145	miRNA	NULL	75
-1154	MIR-4524/4524*	37144	miRNA	NULL	NULL
-1153	MIR-4524/4524	37143	miRNA	NULL	NULL
-1152	MIR-4523/4523	37142	miRNA	NULL	762
-1151	MIR-4522/4522	37141	miRNA	NULL	87
-1150	MIR-4521/4521	37140	miRNA	NULL	NULL
-1149	MIR-4520B/3P	37138	miRNA	NULL	NULL
-1148	MIR-4520B/5P	37139	miRNA	NULL	NULL
-1147	MIR-4520A/3P	37136	miRNA	NULL	NULL
-1146	MIR-4520A/5P	37137	miRNA	NULL	NULL
-1145	MIR-452/452*	37135	miRNA	NULL	NULL
-1144	MIR-452/452	37134	miRNA	NULL	NULL
-1143	MIR-451B/451B	37133	miRNA	NULL	NULL
-1142	MIR-4519/4519	37132	miRNA	NULL	1815
-1141	MIR-4518/4518	37131	miRNA	NULL	83
-1140	MIR-4517/4517	37130	miRNA	NULL	79
-1139	MIR-4516/4516	37129	miRNA	NULL	86
-1138	MIR-4515/4515	37128	miRNA	NULL	81
-1137	MIR-4514/4514	37127	miRNA	NULL	57
-1136	MIR-4513/4513	37126	miRNA	NULL	86
-1135	MIR-4512/4512	37125	miRNA	NULL	77
-1134	MIR-4511/4511	37124	miRNA	NULL	87
-1133	MIR-4510/4510	37123	miRNA	NULL	68
-1132	MIR-451/451	37122	miRNA	NULL	NULL
-1131	MIR-450B/3P	37120	miRNA	NULL	NULL
-1130	MIR-450B/5P	37121	miRNA	NULL	NULL
-1129	MIR-450A-2/450A	37119	miRNA	NULL	NULL
-1128	MIR-450A-1/450A	37118	miRNA	NULL	NULL
-1127	MIR-4509-3/4509	37117	miRNA	NULL	94
-1126	MIR-4509-2/4509	37116	miRNA	NULL	94
-1125	MIR-4509-1/4509	37115	miRNA	NULL	94
-1124	MIR-4508/4508	37114	miRNA	NULL	70
-1123	MIR-4507/4507	37113	miRNA	NULL	NULL
-1122	MIR-4506/4506	37112	miRNA	NULL	77
-1121	MIR-4505/4505	37111	miRNA	NULL	73
-1120	MIR-4504/4504	37110	miRNA	NULL	92
-1119	MIR-4503/4503	37109	miRNA	NULL	83
-1118	MIR-4502/4502	37108	miRNA	NULL	81
-1117	MIR-4501/4501	37107	miRNA	NULL	NULL
-1116	MIR-4500/4500	37106	miRNA	NULL	76
-1115	MIR-449C/449C*	37105	miRNA	NULL	NULL
-1114	MIR-449C/449C	37104	miRNA	NULL	NULL
-1113	MIR-449B/449B*	37103	miRNA	NULL	NULL
-1112	MIR-449B/449B	37102	miRNA	NULL	NULL
-1111	MIR-449A/449A	37101	miRNA	NULL	91
-1110	MIR-4499/4499	37100	miRNA	NULL	69
-1109	MIR-4498/4498	37099	miRNA	NULL	66
-1108	MIR-4497/4497	37098	miRNA	NULL	89
-1107	MIR-4496/4496	37097	miRNA	NULL	NULL
-1106	MIR-4495/4495	37096	miRNA	NULL	66
-1105	MIR-4494/4494	37095	miRNA	NULL	84
-1104	MIR-4493/4493	37094	miRNA	NULL	73
-1103	MIR-4492/4492	37093	miRNA	NULL	80
-1102	MIR-4491/4491	37092	miRNA	NULL	68
-1101	MIR-4490/4490	37091	miRNA	NULL	84
-1100	MIR-4489/4489	37090	miRNA	NULL	62
-1099	MIR-4488/4488	37089	miRNA	NULL	62
-1098	MIR-4487/4487	37088	miRNA	NULL	73
-1097	MIR-4486/4486	37087	miRNA	NULL	63
-1096	MIR-4485/4485	37086	miRNA	NULL	NULL
-1095	MIR-4484/4484	37085	miRNA	NULL	83
-1094	MIR-4483/4483	37084	miRNA	NULL	NULL
-1093	MIR-4482/4482	37083	miRNA	NULL	NULL
-1092	MIR-4481/4481	37082	miRNA	NULL	NULL
-1091	MIR-4480/4480	37081	miRNA	NULL	71
-1090	MIR-448/448	37080	miRNA	NULL	111
-1089	MIR-4479/4479	37079	miRNA	NULL	71
-1088	MIR-4478/4478	37078	miRNA	NULL	86
-1087	MIR-4477B/4477B	37077	miRNA	NULL	NULL
-1086	MIR-4477A/4477A	37076	miRNA	NULL	81
-1085	MIR-4476/4476	37075	miRNA	NULL	70
-1084	MIR-4475/4475	37074	miRNA	NULL	61
-1083	MIR-4474/3P	37072	miRNA	NULL	NULL
-1082	MIR-4474/5P	37073	miRNA	NULL	NULL
-1081	MIR-4473/4473	37071	miRNA	NULL	91
-1080	MIR-4472-2/4472	37070	miRNA	NULL	67
-1079	MIR-4472-1/4472	37069	miRNA	NULL	80
-1078	MIR-4471/4471	37068	miRNA	NULL	83
-1077	MIR-4470/4470	37067	miRNA	NULL	72
-1076	MIR-4469/4469	37066	miRNA	NULL	79
-1075	MIR-4468/4468	37065	miRNA	NULL	64
-1074	MIR-4467/4467	37064	miRNA	NULL	63
-1073	MIR-4466/4466	37063	miRNA	NULL	NULL
-1072	MIR-4465/4465	37062	miRNA	NULL	70
-1071	MIR-4464/4464	37061	miRNA	NULL	92
-1070	MIR-4463/4463	37060	miRNA	NULL	67
-1069	MIR-4462/4462	37059	miRNA	NULL	58
-1068	MIR-4461/4461	37058	miRNA	NULL	297
-1067	MIR-4460/4460	37057	miRNA	NULL	86
-1066	MIR-4459/4459	37056	miRNA	NULL	66
-1065	MIR-4458/4458	37055	miRNA	NULL	75
-1064	MIR-4457/4457	37054	miRNA	NULL	68
-1063	MIR-4456/4456	37053	miRNA	NULL	43
-1062	MIR-4455/4455	37052	miRNA	NULL	58
-1061	MIR-4454/4454	37051	miRNA	NULL	1191
-1060	MIR-4453/4453	37050	miRNA	NULL	3000
-1059	MIR-4452/4452	37049	miRNA	NULL	71
-1058	MIR-4451/4451	37048	miRNA	NULL	66
-1057	MIR-4450/4450	37047	miRNA	NULL	65
-1056	MIR-4449/4449	37046	miRNA	NULL	66
-1055	MIR-4448/4448	37045	miRNA	NULL	86
-1054	MIR-4447/4447	37044	miRNA	NULL	91
-1053	MIR-4446/3P	37042	miRNA	NULL	NULL
-1052	MIR-4446/5P	37043	miRNA	NULL	NULL
-1051	MIR-4445/4445*	37041	miRNA	NULL	NULL
-1050	MIR-4445/4445	37040	miRNA	NULL	NULL
-1049	MIR-4444/4444	37039	miRNA	NULL	NULL
-1048	MIR-4443/4443	37038	miRNA	NULL	53
-1047	MIR-4442/4442	37037	miRNA	NULL	67
-1046	MIR-4441/4441	37036	miRNA	NULL	100
-1045	MIR-4440/4440	37035	miRNA	NULL	98
-1044	MIR-4439/4439	37034	miRNA	NULL	80
-1043	MIR-4438/4438	37033	miRNA	NULL	93
-1042	MIR-4437/4437	37032	miRNA	NULL	60
-1041	MIR-4436B/3P	37030	miRNA	NULL	NULL
-1040	MIR-4436B/5P	37031	miRNA	NULL	NULL
-1039	MIR-4436A/4436A	37029	miRNA	NULL	85
-1038	MIR-4435-2/4435	37028	miRNA	NULL	80
-1037	MIR-4435-1/4435	37027	miRNA	NULL	80
-1036	MIR-4434/4434	37026	miRNA	NULL	NULL
-1035	MIR-4433/4433	37025	miRNA	NULL	81
